#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_canarsie_rd;Canarsie Rd;Canarsie Rd;Canarsie Rd;;Canarsie Rd;;;;;;;;;x
b_canarsie_rd_adj;Canarsie Rdian;;Canarsie Rder;;;;;;;;;;;x
b_carlisle_st;Carlisle St;Carlisle St;Carlisle St;;Carlisle St;;;;;;;;;x
b_carlisle_st_adj;Carlisle Stian;;Carlisle Ster;;;;;;;;;;;x
b_carlton_ave;Carlton Ave;Carlton Ave;Carlton Ave;;Carlton Ave;;;;;;;;;x
b_carlton_ave_adj;Carlton Avean;;Carlton Aver;;;;;;;;;;;x
b_carmine_st;Carmine St;Carmine St;Carmine St;;Carmine St;;;;;;;;;x
b_carmine_st_adj;Carmine Stian;;Carmine Ster;;;;;;;;;;;x
b_carroll_gardens;Carroll Gardens;Carroll Gardens;Carroll Gardens;;Carroll Gardens;;;;;;;;;x
b_carroll_gardens_adj;Carroll Gardensian;;Carroll Gardenser;;;;;;;;;;;x
b_carroll_st;Carroll St;Carroll St;Carroll St;;Carroll St;;;;;;;;;x
b_carroll_st_adj;Carroll Stian;;Carroll Ster;;;;;;;;;;;x
b_carroll_st_2;Carroll St;Carroll St;Carroll St;;Carroll St;;;;;;;;;x
b_carroll_st_2_adj;Carroll Stian;;Carroll Ster;;;;;;;;;;;x
b_castle_hill;Castle Hill;Castle Hill;Castle Hill;;Castle Hill;;;;;;;;;x
b_castle_hill_adj;Castle Hillian;;Castle Hiller;;;;;;;;;;;x
b_castle_hill_ave;Castle Hill Ave;Castle Hill Ave;Castle Hill Ave;;Castle Hill Ave;;;;;;;;;x
b_castle_hill_ave_adj;Castle Hill Avean;;Castle Hill Aver;;;;;;;;;;;x
b_castle_hill_ave_2;Castle Hill Ave;Castle Hill Ave;Castle Hill Ave;;Castle Hill Ave;;;;;;;;;x
b_castle_hill_ave_2_adj;Castle Hill Avean;;Castle Hill Aver;;;;;;;;;;;x
b_castleton_ave;Castleton Ave;Castleton Ave;Castleton Ave;;Castleton Ave;;;;;;;;;x
b_castleton_ave_adj;Castleton Avean;;Castleton Aver;;;;;;;;;;;x
b_castleton_ave_2;Castleton Ave;Castleton Ave;Castleton Ave;;Castleton Ave;;;;;;;;;x
b_castleton_ave_2_adj;Castleton Avean;;Castleton Aver;;;;;;;;;;;x
b_castleton_corners;Castleton Corners;Castleton Corners;Castleton Corners;;Castleton Corners;;;;;;;;;x
b_castleton_corners_adj;Castleton Cornersian;;Castleton Cornerser;;;;;;;;;;;x
b_catherine_slip;Catherine Slip;Catherine Slip;Catherine Slip;;Catherine Slip;;;;;;;;;x
b_catherine_slip_adj;Catherine Slipian;;Catherine Sliper;;;;;;;;;;;x
b_catherine_st;Catherine St;Catherine St;Catherine St;;Catherine St;;;;;;;;;x
b_catherine_st_adj;Catherine Stian;;Catherine Ster;;;;;;;;;;;x
b_caton_ave;Caton Ave;Caton Ave;Caton Ave;;Caton Ave;;;;;;;;;x
b_caton_ave_adj;Caton Avean;;Caton Aver;;;;;;;;;;;x
b_cebra_ave;Cebra Ave;Cebra Ave;Cebra Ave;;Cebra Ave;;;;;;;;;x
b_cebra_ave_adj;Cebra Avean;;Cebra Aver;;;;;;;;;;;x
b_cedar_ave;Cedar Ave;Cedar Ave;Cedar Ave;;Cedar Ave;;;;;;;;;x
b_cedar_ave_adj;Cedar Avean;;Cedar Aver;;;;;;;;;;;x
b_cedar_ave_2;Cedar Ave;Cedar Ave;Cedar Ave;;Cedar Ave;;;;;;;;;x
b_cedar_ave_2_adj;Cedar Avean;;Cedar Aver;;;;;;;;;;;x
b_cedar_st;Cedar St;Cedar St;Cedar St;;Cedar St;;;;;;;;;x
b_cedar_st_adj;Cedar Stian;;Cedar Ster;;;;;;;;;;;x
b_center_blvd;Center Blvd;Center Blvd;Center Blvd;;Center Blvd;;;;;;;;;x
b_center_blvd_adj;Center Blvdian;;Center Blvder;;;;;;;;;;;x
b_center_dr;Center Dr;Center Dr;Center Dr;;Center Dr;;;;;;;;;x
b_center_dr_adj;Center Drian;;Center Drer;;;;;;;;;;;x
b_central_ave;Central Ave;Central Ave;Central Ave;;Central Ave;;;;;;;;;x
b_central_ave_adj;Central Avean;;Central Aver;;;;;;;;;;;x
b_central_bowery;Central Bowery;Central Bowery;Central Bowery;;Central Bowery;;;;;;;;;x
b_central_bowery_adj;Central Bowerian;;Central Bowerer;;;;;;;;;;;x
b_central_bushwick;Central Bushwick;Central Bushwick;Central Bushwick;;Central Bushwick;;;;;;;;;x
b_central_bushwick_adj;Central Bushwickian;;Central Bushwicker;;;;;;;;;;;x
b_central_idlewild;Central Idlewild;Central Idlewild;Central Idlewild;;Central Idlewild;;;;;;;;;x
b_central_idlewild_adj;Central Idlewildian;;Central Idlewilder;;;;;;;;;;;x
b_central_jamaica;Central Jamaica;Central Jamaica;Central Jamaica;;Central Jamaica;;;;;;;;;x
b_central_jamaica_adj;Central Jamaican;;Central Jamaicer;;;;;;;;;;;x
b_central_park_north;Central Park North;Central Park North;Central Park North;;Central Park North;;;;;;;;;x
b_central_park_north_adj;Central Park Northian;;Central Park Norther;;;;;;;;;;;x
b_central_park_west;Central Park West;Central Park West;Central Park West;;Central Park West;;;;;;;;;x
b_central_park_west_adj;Central Park Westian;;Central Park Wester;;;;;;;;;;;x
b_central_rd;Central Rd;Central Rd;Central Rd;;Central Rd;;;;;;;;;x
b_central_rd_adj;Central Rdian;;Central Rder;;;;;;;;;;;x
b_centre_st;Centre St;Centre St;Centre St;;Centre St;;;;;;;;;x
b_centre_st_adj;Centre Stian;;Centre Ster;;;;;;;;;;;x
b_centre_st_2;Centre St;Centre St;Centre St;;Centre St;;;;;;;;;x
b_centre_st_2_adj;Centre Stian;;Centre Ster;;;;;;;;;;;x
b_chambers_st;Chambers St;Chambers St;Chambers St;;Chambers St;;;;;;;;;x
b_chambers_st_adj;Chambers Stian;;Chambers Ster;;;;;;;;;;;x
b_chambers_st_2;Chambers St;Chambers St;Chambers St;;Chambers St;;;;;;;;;x
b_chambers_st_2_adj;Chambers Stian;;Chambers Ster;;;;;;;;;;;x
b_chambers_st_3;Chambers St;Chambers St;Chambers St;;Chambers St;;;;;;;;;x
b_chambers_st_3_adj;Chambers Stian;;Chambers Ster;;;;;;;;;;;x
b_chambers_st_4;Chambers St;Chambers St;Chambers St;;Chambers St;;;;;;;;;x
b_chambers_st_4_adj;Chambers Stian;;Chambers Ster;;;;;;;;;;;x
b_charles_st;Charles St;Charles St;Charles St;;Charles St;;;;;;;;;x
b_charles_st_adj;Charles Stian;;Charles Ster;;;;;;;;;;;x
b_charleston;Charleston;Charleston;Charleston;;Charleston;;;;;;;;;x
b_charleston_adj;Charlestonian;;charlestoner;;;;;;;;;;;x
b_charlotte_gardens;Charlotte Gardens;Charlotte Gardens;Charlotte Gardens;;Charlotte Gardens;;;;;;;;;x
b_charlotte_gardens_adj;Charlotte Gardensian;;Charlotte Gardenser;;;;;;;;;;;x
b_charlton_st;Charlton St;Charlton St;Charlton St;;Charlton St;;;;;;;;;x
b_charlton_st_adj;Charlton Stian;;Charlton Ster;;;;;;;;;;;x
b_chelsea;Chelsea;Chelsea;Chelsea;;Chelsea;;;;;;;;;x
b_chelsea_adj;Chelsean;;chelser;;;;;;;;;;;x
b_chelsea_2;Chelsea;Chelsea;Chelsea;;Chelsea;;;;;;;;;x
b_chelsea_2_adj;Chelsean;;chelser;;;;;;;;;;;x
b_chelsea_piers;Chelsea Piers;Chelsea Piers;Chelsea Piers;;Chelsea Piers;;;;;;;;;x
b_chelsea_piers_adj;Chelsea Piersian;;Chelsea Pierser;;;;;;;;;;;x
b_chelsea_waterfront;Chelsea Waterfront;Chelsea Waterfront;Chelsea Waterfront;;Chelsea Waterfront;;;;;;;;;x
b_chelsea_waterfront_adj;Chelsea Waterfrontian;;Chelsea Waterfronter;;;;;;;;;;;x
b_cherry_st;Cherry St;Cherry St;Cherry St;;Cherry St;;;;;;;;;x
b_cherry_st_adj;Cherry Stian;;Cherry Ster;;;;;;;;;;;x
b_cherry_st_2;Cherry St;Cherry St;Cherry St;;Cherry St;;;;;;;;;x
b_cherry_st_2_adj;Cherry Stian;;Cherry Ster;;;;;;;;;;;x
b_christopher_st;Christopher St;Christopher St;Christopher St;;Christopher St;;;;;;;;;x
b_christopher_st_adj;Christopher Stian;;Christopher Ster;;;;;;;;;;;x
b_chrystie_st;Chrystie St;Chrystie St;Chrystie St;;Chrystie St;;;;;;;;;x
b_chrystie_st_adj;Chrystie Stian;;Chrystie Ster;;;;;;;;;;;x
b_chrystie_st_2;Chrystie St;Chrystie St;Chrystie St;;Chrystie St;;;;;;;;;x
b_chrystie_st_2_adj;Chrystie Stian;;Chrystie Ster;;;;;;;;;;;x
b_church_ave;Church Ave;Church Ave;Church Ave;;Church Ave;;;;;;;;;x
b_church_ave_adj;Church Avean;;Church Aver;;;;;;;;;;;x
b_church_ave_2;Church Ave;Church Ave;Church Ave;;Church Ave;;;;;;;;;x
b_church_ave_2_adj;Church Avean;;Church Aver;;;;;;;;;;;x
b_church_ave_3;Church Ave;Church Ave;Church Ave;;Church Ave;;;;;;;;;x
b_church_ave_3_adj;Church Avean;;Church Aver;;;;;;;;;;;x
b_church_rd;Church Rd;Church Rd;Church Rd;;Church Rd;;;;;;;;;x
b_church_rd_adj;Church Rdian;;Church Rder;;;;;;;;;;;x
b_church_st;Church St;Church St;Church St;;Church St;;;;;;;;;x
b_church_st_adj;Church Stian;;Church Ster;;;;;;;;;;;x
b_ciccarone;Ciccarone;Ciccarone;Ciccarone;;Ciccarone;;;;;;;;;x
b_ciccarone_adj;Ciccaronean;;ciccaroner;;;;;;;;;;;x
b_city_hall;City Hall;City Hall;City Hall;;City Hall;;;;;;;;;x
b_city_hall_adj;City Hallian;;City Haller;;;;;;;;;;;x
b_city_island;City Island;City Island;City Island;;City Island;;;;;;;;;x
b_city_island_adj;City Islandian;;City Islander;;;;;;;;;;;x
b_city_island_ave;City Island Ave;City Island Ave;City Island Ave;;City Island Ave;;;;;;;;;x
b_city_island_ave_adj;City Island Avean;;City Island Aver;;;;;;;;;;;x
b_city_line;City Line;City Line;City Line;;City Line;;;;;;;;;x
b_city_line_adj;City Linean;;City Liner;;;;;;;;;;;x
b_claremont_ave;Claremont Ave;Claremont Ave;Claremont Ave;;Claremont Ave;;;;;;;;;x
b_claremont_ave_adj;Claremont Avean;;Claremont Aver;;;;;;;;;;;x
b_claremont_village;Claremont Village;Claremont Village;Claremont Village;;Claremont Village;;;;;;;;;x
b_claremont_village_adj;Claremont Villagean;;Claremont Villager;;;;;;;;;;;x
b_clarence_ave;Clarence Ave;Clarence Ave;Clarence Ave;;Clarence Ave;;;;;;;;;x
b_clarence_ave_adj;Clarence Avean;;Clarence Aver;;;;;;;;;;;x
b_clarendon_rd;Clarendon Rd;Clarendon Rd;Clarendon Rd;;Clarendon Rd;;;;;;;;;x
b_clarendon_rd_adj;Clarendon Rdian;;Clarendon Rder;;;;;;;;;;;x
b_clark_st;Clark St;Clark St;Clark St;;Clark St;;;;;;;;;x
b_clark_st_adj;Clark Stian;;Clark Ster;;;;;;;;;;;x
b_clarke_ave;Clarke Ave;Clarke Ave;Clarke Ave;;Clarke Ave;;;;;;;;;x
b_clarke_ave_adj;Clarke Avean;;Clarke Aver;;;;;;;;;;;x
b_clarkson_ave;Clarkson Ave;Clarkson Ave;Clarkson Ave;;Clarkson Ave;;;;;;;;;x
b_clarkson_ave_adj;Clarkson Avean;;Clarkson Aver;;;;;;;;;;;x
b_clason_point;Clason Point;Clason Point;Clason Point;;Clason Point;;;;;;;;;x
b_clason_point_adj;Clason Pointian;;Clason Pointer;;;;;;;;;;;x
b_classon_ave;Classon Ave;Classon Ave;Classon Ave;;Classon Ave;;;;;;;;;x
b_classon_ave_adj;Classon Avean;;Classon Aver;;;;;;;;;;;x
b_clearview;Clearview;Clearview;Clearview;;Clearview;;;;;;;;;x
b_clearview_adj;Clearviewian;;clearviewer;;;;;;;;;;;x
b_clermont_ave;Clermont Ave;Clermont Ave;Clermont Ave;;Clermont Ave;;;;;;;;;x
b_clermont_ave_adj;Clermont Avean;;Clermont Aver;;;;;;;;;;;x
b_cleveland_st;Cleveland St;Cleveland St;Cleveland St;;Cleveland St;;;;;;;;;x
b_cleveland_st_adj;Cleveland Stian;;Cleveland Ster;;;;;;;;;;;x
b_clifton;Clifton;Clifton;Clifton;;Clifton;;;;;;;;;x
b_clifton_adj;Cliftonian;;cliftoner;;;;;;;;;;;x
b_clinton_ave;Clinton Ave;Clinton Ave;Clinton Ave;;Clinton Ave;;;;;;;;;x
b_clinton_ave_adj;Clinton Avean;;Clinton Aver;;;;;;;;;;;x
b_clinton_hill;Clinton Hill;Clinton Hill;Clinton Hill;;Clinton Hill;;;;;;;;;x
b_clinton_hill_adj;Clinton Hillian;;Clinton Hiller;;;;;;;;;;;x
b_clinton_st;Clinton St;Clinton St;Clinton St;;Clinton St;;;;;;;;;x
b_clinton_st_adj;Clinton Stian;;Clinton Ster;;;;;;;;;;;x
b_clintonville_st;Clintonville St;Clintonville St;Clintonville St;;Clintonville St;;;;;;;;;x
b_clintonville_st_adj;Clintonville Stian;;Clintonville Ster;;;;;;;;;;;x
b_clove_rd;Clove Rd;Clove Rd;Clove Rd;;Clove Rd;;;;;;;;;x
b_clove_rd_adj;Clove Rdian;;Clove Rder;;;;;;;;;;;x
b_cloverdale_blvd;Cloverdale Blvd;Cloverdale Blvd;Cloverdale Blvd;;Cloverdale Blvd;;;;;;;;;x
b_cloverdale_blvd_adj;Cloverdale Blvdian;;Cloverdale Blvder;;;;;;;;;;;x
b_co_op_city;Co-op City;Co-op City;Co-op City;;Co-op City;;;;;;;;;x
b_co_op_city_adj;Co-op Citian;;Co-op Citer;;;;;;;;;;;x
b_co_op_city_blvd;Co-op City Blvd;Co-op City Blvd;Co-op City Blvd;;Co-op City Blvd;;;;;;;;;x
b_co_op_city_blvd_adj;Co-op City Blvdian;;Co-op City Blvder;;;;;;;;;;;x
b_cobble_hill;Cobble Hill;Cobble Hill;Cobble Hill;;Cobble Hill;;;;;;;;;x
b_cobble_hill_adj;Cobble Hillian;;Cobble Hiller;;;;;;;;;;;x
b_college_point;College Point;College Point;College Point;;College Point;;;;;;;;;x
b_college_point_adj;College Pointian;;College Pointer;;;;;;;;;;;x
b_college_point_blvd;College Point Blvd;College Point Blvd;College Point Blvd;;College Point Blvd;;;;;;;;;x
b_college_point_blvd_adj;College Point Blvdian;;College Point Blvder;;;;;;;;;;;x
b_college_rd;College Rd;College Rd;College Rd;;College Rd;;;;;;;;;x
b_college_rd_adj;College Rdian;;College Rder;;;;;;;;;;;x
b_colonial_rd;Colonial Rd;Colonial Rd;Colonial Rd;;Colonial Rd;;;;;;;;;x
b_colonial_rd_adj;Colonial Rdian;;Colonial Rder;;;;;;;;;;;x
b_columbia_st;Columbia St;Columbia St;Columbia St;;Columbia St;;;;;;;;;x
b_columbia_st_adj;Columbia Stian;;Columbia Ster;;;;;;;;;;;x
b_columbia_st_2;Columbia St;Columbia St;Columbia St;;Columbia St;;;;;;;;;x
b_columbia_st_2_adj;Columbia Stian;;Columbia Ster;;;;;;;;;;;x
b_columbus_ave;Columbus Ave;Columbus Ave;Columbus Ave;;Columbus Ave;;;;;;;;;x
b_columbus_ave_adj;Columbus Avean;;Columbus Aver;;;;;;;;;;;x
b_columbus_circle;Columbus Circle;Columbus Circle;Columbus Circle;;Columbus Circle;;;;;;;;;x
b_columbus_circle_adj;Columbus Circlean;;Columbus Circler;;;;;;;;;;;x
b_commercial_st;Commercial St;Commercial St;Commercial St;;Commercial St;;;;;;;;;x
b_commercial_st_adj;Commercial Stian;;Commercial Ster;;;;;;;;;;;x
b_commonwealth_blvd;Commonwealth Blvd;Commonwealth Blvd;Commonwealth Blvd;;Commonwealth Blvd;;;;;;;;;x
b_commonwealth_blvd_adj;Commonwealth Blvdian;;Commonwealth Blvder;;;;;;;;;;;x
b_concord;Concord;Concord;Concord;;Concord;;;;;;;;;x
b_concord_adj;Concordian;;concorder;;;;;;;;;;;x
b_concord_2;Concord;Concord;Concord;;Concord;;;;;;;;;x
b_concord_2_adj;Concordian;;concorder;;;;;;;;;;;x
b_concourse;Concourse;Concourse;Concourse;;Concourse;;;;;;;;;x
b_concourse_adj;Concoursean;;concourser;;;;;;;;;;;x
b_concourse_village;Concourse Village;Concourse Village;Concourse Village;;Concourse Village;;;;;;;;;x
b_concourse_village_adj;Concourse Villagean;;Concourse Villager;;;;;;;;;;;x
b_concourse_waterfront;Concourse Waterfront;Concourse Waterfront;Concourse Waterfront;;Concourse Waterfront;;;;;;;;;x
b_concourse_waterfront_adj;Concourse Waterfrontian;;Concourse Waterfronter;;;;;;;;;;;x
b_conduit_ave;Conduit Ave;Conduit Ave;Conduit Ave;;Conduit Ave;;;;;;;;;x
b_conduit_ave_adj;Conduit Avean;;Conduit Aver;;;;;;;;;;;x
b_conduit_blvd;Conduit Blvd;Conduit Blvd;Conduit Blvd;;Conduit Blvd;;;;;;;;;x
b_conduit_blvd_adj;Conduit Blvdian;;Conduit Blvder;;;;;;;;;;;x
b_coney;Coney;Coney;Coney;;Coney;;;;;;;;;x
b_coney_adj;Coneian;;coneer;;;;;;;;;;;x
b_coney_island_ave;Coney Island Ave;Coney Island Ave;Coney Island Ave;;Coney Island Ave;;;;;;;;;x
b_coney_island_ave_adj;Coney Island Avean;;Coney Island Aver;;;;;;;;;;;x
b_coney_island_ave_2;Coney Island Ave;Coney Island Ave;Coney Island Ave;;Coney Island Ave;;;;;;;;;x
b_coney_island_ave_2_adj;Coney Island Avean;;Coney Island Aver;;;;;;;;;;;x
b_coney_island_ave_3;Coney Island Ave;Coney Island Ave;Coney Island Ave;;Coney Island Ave;;;;;;;;;x
b_coney_island_ave_3_adj;Coney Island Avean;;Coney Island Aver;;;;;;;;;;;x
b_coney_island_ave_4;Coney Island Ave;Coney Island Ave;Coney Island Ave;;Coney Island Ave;;;;;;;;;x
b_coney_island_ave_4_adj;Coney Island Avean;;Coney Island Aver;;;;;;;;;;;x
b_coney_island_ave_5;Coney Island Ave;Coney Island Ave;Coney Island Ave;;Coney Island Ave;;;;;;;;;x
b_coney_island_ave_5_adj;Coney Island Avean;;Coney Island Aver;;;;;;;;;;;x
b_congress_st;Congress St;Congress St;Congress St;;Congress St;;;;;;;;;x
b_congress_st_adj;Congress Stian;;Congress Ster;;;;;;;;;;;x
b_continental_ave;Continental Ave;Continental Ave;Continental Ave;;Continental Ave;;;;;;;;;x
b_continental_ave_adj;Continental Avean;;Continental Aver;;;;;;;;;;;x
b_convent_ave;Convent Ave;Convent Ave;Convent Ave;;Convent Ave;;;;;;;;;x
b_convent_ave_adj;Convent Avean;;Convent Aver;;;;;;;;;;;x
b_cooper_ave;Cooper Ave;Cooper Ave;Cooper Ave;;Cooper Ave;;;;;;;;;x
b_cooper_ave_adj;Cooper Avean;;Cooper Aver;;;;;;;;;;;x
b_cooper_ave_2;Cooper Ave;Cooper Ave;Cooper Ave;;Cooper Ave;;;;;;;;;x
b_cooper_ave_2_adj;Cooper Avean;;Cooper Aver;;;;;;;;;;;x
b_cooper_ave_3;Cooper Ave;Cooper Ave;Cooper Ave;;Cooper Ave;;;;;;;;;x
b_cooper_ave_3_adj;Cooper Avean;;Cooper Aver;;;;;;;;;;;x
b_cooper_st;Cooper St;Cooper St;Cooper St;;Cooper St;;;;;;;;;x
b_cooper_st_adj;Cooper Stian;;Cooper Ster;;;;;;;;;;;x
b_corlear_ave;Corlear Ave;Corlear Ave;Corlear Ave;;Corlear Ave;;;;;;;;;x
b_corlear_ave_adj;Corlear Avean;;Corlear Aver;;;;;;;;;;;x
b_cornaga_ave;Cornaga Ave;Cornaga Ave;Cornaga Ave;;Cornaga Ave;;;;;;;;;x
b_cornaga_ave_adj;Cornaga Avean;;Cornaga Aver;;;;;;;;;;;x
b_corona;Corona;Corona;Corona;;Corona;;;;;;;;;x
b_corona_adj;Coronan;;coroner;;;;;;;;;;;x
b_corona_ave;Corona Ave;Corona Ave;Corona Ave;;Corona Ave;;;;;;;;;x
b_corona_ave_adj;Corona Avean;;Corona Aver;;;;;;;;;;;x
b_corona_ave_2;Corona Ave;Corona Ave;Corona Ave;;Corona Ave;;;;;;;;;x
b_corona_ave_2_adj;Corona Avean;;Corona Aver;;;;;;;;;;;x
b_corona_ave_3;Corona Ave;Corona Ave;Corona Ave;;Corona Ave;;;;;;;;;x
b_corona_ave_3_adj;Corona Avean;;Corona Aver;;;;;;;;;;;x
b_correll_ave;Correll Ave;Correll Ave;Correll Ave;;Correll Ave;;;;;;;;;x
b_correll_ave_adj;Correll Avean;;Correll Aver;;;;;;;;;;;x
b_cortelyou_rd;Cortelyou Rd;Cortelyou Rd;Cortelyou Rd;;Cortelyou Rd;;;;;;;;;x
b_cortelyou_rd_adj;Cortelyou Rdian;;Cortelyou Rder;;;;;;;;;;;x
b_cortlandt_st;Cortlandt St;Cortlandt St;Cortlandt St;;Cortlandt St;;;;;;;;;x
b_cortlandt_st_adj;Cortlandt Stian;;Cortlandt Ster;;;;;;;;;;;x
b_country_club;Country Club;Country Club;Country Club;;Country Club;;;;;;;;;x
b_country_club_adj;Country Clubian;;Country Cluber;;;;;;;;;;;x
b_courtlandt_ave;Courtlandt Ave;Courtlandt Ave;Courtlandt Ave;;Courtlandt Ave;;;;;;;;;x
b_courtlandt_ave_adj;Courtlandt Avean;;Courtlandt Aver;;;;;;;;;;;x
b_cranberry_st;Cranberry St;Cranberry St;Cranberry St;;Cranberry St;;;;;;;;;x
b_cranberry_st_adj;Cranberry Stian;;Cranberry Ster;;;;;;;;;;;x
b_crescent_ave;Crescent Ave;Crescent Ave;Crescent Ave;;Crescent Ave;;;;;;;;;x
b_crescent_ave_adj;Crescent Avean;;Crescent Aver;;;;;;;;;;;x
b_crescent_st;Crescent St;Crescent St;Crescent St;;Crescent St;;;;;;;;;x
b_crescent_st_adj;Crescent Stian;;Crescent Ster;;;;;;;;;;;x
b_cronston_ave;Cronston Ave;Cronston Ave;Cronston Ave;;Cronston Ave;;;;;;;;;x
b_cronston_ave_adj;Cronston Avean;;Cronston Aver;;;;;;;;;;;x
b_cropsey_ave;Cropsey Ave;Cropsey Ave;Cropsey Ave;;Cropsey Ave;;;;;;;;;x
b_cropsey_ave_adj;Cropsey Avean;;Cropsey Aver;;;;;;;;;;;x
b_cropsey_ave_2;Cropsey Ave;Cropsey Ave;Cropsey Ave;;Cropsey Ave;;;;;;;;;x
b_cropsey_ave_2_adj;Cropsey Avean;;Cropsey Aver;;;;;;;;;;;x
b_cropsey_ave_3;Cropsey Ave;Cropsey Ave;Cropsey Ave;;Cropsey Ave;;;;;;;;;x
b_cropsey_ave_3_adj;Cropsey Avean;;Cropsey Aver;;;;;;;;;;;x
b_crosby_ave;Crosby Ave;Crosby Ave;Crosby Ave;;Crosby Ave;;;;;;;;;x
b_crosby_ave_adj;Crosby Avean;;Crosby Aver;;;;;;;;;;;x
b_crosby_ave_2;Crosby Ave;Crosby Ave;Crosby Ave;;Crosby Ave;;;;;;;;;x
b_crosby_ave_2_adj;Crosby Avean;;Crosby Aver;;;;;;;;;;;x
b_crosby_st;Crosby St;Crosby St;Crosby St;;Crosby St;;;;;;;;;x
b_crosby_st_adj;Crosby Stian;;Crosby Ster;;;;;;;;;;;x
b_cross_bay;Cross Bay;Cross Bay;Cross Bay;;Cross Bay;;;;;;;;;x
b_cross_bay_adj;Cross Baian;;Cross Baer;;;;;;;;;;;x
b_cross_bay_blvd;Cross Bay Blvd;Cross Bay Blvd;Cross Bay Blvd;;Cross Bay Blvd;;;;;;;;;x
b_cross_bay_blvd_adj;Cross Bay Blvdian;;Cross Bay Blvder;;;;;;;;;;;x
b_cross_bay_blvd_2;Cross Bay Blvd;Cross Bay Blvd;Cross Bay Blvd;;Cross Bay Blvd;;;;;;;;;x
b_cross_bay_blvd_2_adj;Cross Bay Blvdian;;Cross Bay Blvder;;;;;;;;;;;x
b_cross_bay_pkwy;Cross Bay Pkwy;Cross Bay Pkwy;Cross Bay Pkwy;;Cross Bay Pkwy;;;;;;;;;x
b_cross_bay_pkwy_adj;Cross Bay Pkwian;;Cross Bay Pkwer;;;;;;;;;;;x
b_crotona;Crotona;Crotona;Crotona;;Crotona;;;;;;;;;x
b_crotona_adj;Crotonan;;crotoner;;;;;;;;;;;x
b_crotona_ave;Crotona Ave;Crotona Ave;Crotona Ave;;Crotona Ave;;;;;;;;;x
b_crotona_ave_adj;Crotona Avean;;Crotona Aver;;;;;;;;;;;x
b_crown_heights;Crown Heights;Crown Heights;Crown Heights;;Crown Heights;;;;;;;;;x
b_crown_heights_adj;Crown Heightsian;;Crown Heightser;;;;;;;;;;;x
b_crown_st;Crown St;Crown St;Crown St;;Crown St;;;;;;;;;x
b_crown_st_adj;Crown Stian;;Crown Ster;;;;;;;;;;;x
b_crown_st_2;Crown St;Crown St;Crown St;;Crown St;;;;;;;;;x
b_crown_st_2_adj;Crown Stian;;Crown Ster;;;;;;;;;;;x
b_cryders_ln;Cryders Ln;Cryders Ln;Cryders Ln;;Cryders Ln;;;;;;;;;x
b_cryders_ln_adj;Cryders Lnian;;Cryders Lner;;;;;;;;;;;x
b_cumberland_st;Cumberland St;Cumberland St;Cumberland St;;Cumberland St;;;;;;;;;x
b_cumberland_st_adj;Cumberland Stian;;Cumberland Ster;;;;;;;;;;;x
b_cunningham_rd;Cunningham Rd;Cunningham Rd;Cunningham Rd;;Cunningham Rd;;;;;;;;;x
b_cunningham_rd_adj;Cunningham Rdian;;Cunningham Rder;;;;;;;;;;;x
b_cypress_ave;Cypress Ave;Cypress Ave;Cypress Ave;;Cypress Ave;;;;;;;;;x
b_cypress_ave_adj;Cypress Avean;;Cypress Aver;;;;;;;;;;;x
b_cypress_ave_2;Cypress Ave;Cypress Ave;Cypress Ave;;Cypress Ave;;;;;;;;;x
b_cypress_ave_2_adj;Cypress Avean;;Cypress Aver;;;;;;;;;;;x
b_cypress_hills;Cypress Hills;Cypress Hills;Cypress Hills;;Cypress Hills;;;;;;;;;x
b_cypress_hills_adj;Cypress Hillsian;;Cypress Hillser;;;;;;;;;;;x
b_cypress_hills_st;Cypress Hills St;Cypress Hills St;Cypress Hills St;;Cypress Hills St;;;;;;;;;x
b_cypress_hills_st_adj;Cypress Hills Stian;;Cypress Hills Ster;;;;;;;;;;;x
b_d_u_m_b_o_;D.U.M.B.O.;D.U.M.B.O.;D.U.M.B.O.;;D.U.M.B.O.;;;;;;;;;x
b_d_u_m_b_o__adj;D.U.M.B.O.ian;;d.u.m.b.o.er;;;;;;;;;;;x
b_dahill_rd;Dahill Rd;Dahill Rd;Dahill Rd;;Dahill Rd;;;;;;;;;x
b_dahill_rd_adj;Dahill Rdian;;Dahill Rder;;;;;;;;;;;x
b_dean_st;Dean St;Dean St;Dean St;;Dean St;;;;;;;;;x
b_dean_st_adj;Dean Stian;;Dean Ster;;;;;;;;;;;x
b_decatur_st;Decatur St;Decatur St;Decatur St;;Decatur St;;;;;;;;;x
b_decatur_st_adj;Decatur Stian;;Decatur Ster;;;;;;;;;;;x
b_dekalb_ave;Dekalb Ave;Dekalb Ave;Dekalb Ave;;Dekalb Ave;;;;;;;;;x
b_dekalb_ave_adj;Dekalb Avean;;Dekalb Aver;;;;;;;;;;;x
b_dekalb_ave_2;Dekalb Ave;Dekalb Ave;Dekalb Ave;;Dekalb Ave;;;;;;;;;x
b_dekalb_ave_2_adj;Dekalb Avean;;Dekalb Aver;;;;;;;;;;;x
b_delafield_ave;Delafield Ave;Delafield Ave;Delafield Ave;;Delafield Ave;;;;;;;;;x
b_delafield_ave_adj;Delafield Avean;;Delafield Aver;;;;;;;;;;;x
